"family_name","species","category"
"URTICACEAE","Coussapoa curranii","NT"
"URTICACEAE","Coussapoa floccosa","DD"
"URTICACEAE","Pilea aparadensis","CR"
"URTICACEAE","Pilea flammula","VU"
"URTICACEAE","Pilea hilariana","NT"
"URTICACEAE","Pilea hydra","DD"
"URTICACEAE","Pilea rhizobola","DD"
"URTICACEAE","Urera nitida","LC"
