"family_name","species","category"
"BROMELIACEAE","Deuterocohnia meziana","VU"
"BROMELIACEAE","Disteganthus calatheoides","DD"
"BROMELIACEAE","Dyckia agudensis","CR"
"BROMELIACEAE","Dyckia alba","DD"
"BROMELIACEAE","Dyckia argentea","EN"
"BROMELIACEAE","Dyckia brachyphylla","EN"
"BROMELIACEAE","Dyckia bracteata","LC"
"BROMELIACEAE","Dyckia brevifolia","DD"
"BROMELIACEAE","Dyckia cabrerae","EN"
"BROMELIACEAE","Dyckia choristaminea","DD"
"BROMELIACEAE","Dyckia commixta","DD"
"BROMELIACEAE","Dyckia delicata","CR"
"BROMELIACEAE","Dyckia densiflora","DD"
"BROMELIACEAE","Dyckia distachya","CR"
"BROMELIACEAE","Dyckia domfelicianensis","CR"
"BROMELIACEAE","Dyckia dusenii","DD"
"BROMELIACEAE","Dyckia elisabethae","DD"
"BROMELIACEAE","Dyckia elongata","DD"
"BROMELIACEAE","Dyckia encholirioides","NT"
"BROMELIACEAE","Dyckia fosteriana","EN"
"BROMELIACEAE","Dyckia hatschbachii","CR"
"BROMELIACEAE","Dyckia hebdingii","DD"
"BROMELIACEAE","Dyckia ibicuiensis","CR"
"BROMELIACEAE","Dyckia ibiramensis","EN"
"BROMELIACEAE","Dyckia irmgardiae","DD"
"BROMELIACEAE","Dyckia julianae","DD"
"BROMELIACEAE","Dyckia maritima","EN"
"BROMELIACEAE","Dyckia mello-barretoi","DD"
"BROMELIACEAE","Dyckia minarum","LC"
"BROMELIACEAE","Dyckia monticola","CR"
"BROMELIACEAE","Dyckia pectinata","EN"
"BROMELIACEAE","Dyckia polycladus","DD"
"BROMELIACEAE","Dyckia pseudococcinea","CR"
"BROMELIACEAE","Dyckia rariflora","EN"
"BROMELIACEAE","Dyckia reitzii","EN"
"BROMELIACEAE","Dyckia remotiflora","EN"
"BROMELIACEAE","Dyckia retroflexa","DD"
"BROMELIACEAE","Dyckia rigida","DD"
"BROMELIACEAE","Dyckia tuberosa","LC"
"BROMELIACEAE","Dyckia ursina","CR"
"BROMELIACEAE","Edmundoa lindenii","LC"
"BROMELIACEAE","Eduandrea selloana","EN"
"BROMELIACEAE","Encholirium biflorum","CR"
"BROMELIACEAE","Encholirium disjunctum","CR"
"BROMELIACEAE","Encholirium fragae","DD"
"BROMELIACEAE","Encholirium gracile","EN"
"BROMELIACEAE","Encholirium heloisae","EN"
"BROMELIACEAE","Encholirium horridum","EN"
"BROMELIACEAE","Encholirium irwinii","CR"
"BROMELIACEAE","Encholirium kranzianum","CR"
"BROMELIACEAE","Encholirium longiflorum","CR"
"BROMELIACEAE","Encholirium luxor","EN"
"BROMELIACEAE","Encholirium pedicellatum","CR"
"BROMELIACEAE","Encholirium reflexum","DD"
"BROMELIACEAE","Encholirium scrutor","EN"
"BROMELIACEAE","Encholirium splendidum","EN"
"BROMELIACEAE","Encholirium vogelii","CR"
"BROMELIACEAE","Fernseea bocainensis","CR"
"BROMELIACEAE","Fernseea itatiaiae","EN"
"BROMELIACEAE","Guzmania monostachia","VU"
"BROMELIACEAE","Guzmania sanguinea","EN"
"BROMELIACEAE","Hohenbergia augusta","LC"
"BROMELIACEAE","Hohenbergia belemii","NT"
"BROMELIACEAE","Hohenbergia castellanosii","EN"
"BROMELIACEAE","Hohenbergia correia-araujoi","CR"
"BROMELIACEAE","Hohenbergia littoralis","EN"
"BROMELIACEAE","Lapanthus itambensis","DD"
"BROMELIACEAE","Lymania alvimii","EN"
"BROMELIACEAE","Lymania azurea","EN"
"BROMELIACEAE","Lymania brachycaulis","EN"
"BROMELIACEAE","Lymania corallina","EN"
"BROMELIACEAE","Lymania globosa","EN"
"BROMELIACEAE","Lymania spiculata","CR"
"BROMELIACEAE","Neoregelia angustibracteolata","CR"
"BROMELIACEAE","Neoregelia bahiana","LC"
"BROMELIACEAE","Neoregelia binotii","DD"
"BROMELIACEAE","Neoregelia brownii","CR"
"BROMELIACEAE","Neoregelia burle-marxii","LC"
"BROMELIACEAE","Neoregelia capixaba","DD"
"BROMELIACEAE","Neoregelia compacta","NT"
"BROMELIACEAE","Neoregelia cruenta","LC"
"BROMELIACEAE","Neoregelia doeringiana","DD"
"BROMELIACEAE","Neoregelia guttata","DD"
"BROMELIACEAE","Neoregelia hoehneana","EN"
"BROMELIACEAE","Neoregelia inexspectata","EN"
"BROMELIACEAE","Neoregelia leprosa","VU"
"BROMELIACEAE","Neoregelia lilliputiana","DD"
"BROMELIACEAE","Neoregelia menescalii","EN"
"BROMELIACEAE","Neoregelia oligantha","VU"
"BROMELIACEAE","Neoregelia pascoaliana","NT"
"BROMELIACEAE","Neoregelia paulistana","EN"
"BROMELIACEAE","Neoregelia pernambucana","EN"
"BROMELIACEAE","Neoregelia ruschii","EN"
"BROMELIACEAE","Neoregelia sanguinea","EN"
"BROMELIACEAE","Neoregelia sarmentosa","LC"
"BROMELIACEAE","Neoregelia zaslawskyi","DD"
"BROMELIACEAE","Neoregelia zonata","DD"
"BROMELIACEAE","Nidularium amazonicum","LC"
"BROMELIACEAE","Nidularium atalaiaense","EN"
"BROMELIACEAE","Nidularium azureum","EN"
"BROMELIACEAE","Nidularium bocainense","EN"
"BROMELIACEAE","Nidularium corallinum","EN"
"BROMELIACEAE","Nidularium ferrugineum","CR"
"BROMELIACEAE","Nidularium innocentii","LC"
"BROMELIACEAE","Nidularium itatiaiae","EN"
"BROMELIACEAE","Nidularium jonesianum","EN"
"BROMELIACEAE","Nidularium kautskyanum","EN"
"BROMELIACEAE","Nidularium mangaratibense","CR"
"BROMELIACEAE","Nidularium marigoi","NT"
"BROMELIACEAE","Nidularium minutum","VU"
"BROMELIACEAE","Nidularium organense","EN"
"BROMELIACEAE","Nidularium rosulatum","VU"
"BROMELIACEAE","Nidularium serratum","VU"
"BROMELIACEAE","Nidularium utriculosum","VU"
"BROMELIACEAE","Orthophytum amoenum","EN"
"BROMELIACEAE","Orthophytum duartei","EN"
"BROMELIACEAE","Orthophytum estevesii","DD"
"BROMELIACEAE","Orthophytum foliosum","VU"
"BROMELIACEAE","Orthophytum fosterianum","EN"
"BROMELIACEAE","Orthophytum grossiorum","EN"
"BROMELIACEAE","Orthophytum humile","CR"
"BROMELIACEAE","Orthophytum magalhaesii","EN"
"BROMELIACEAE","Orthophytum mello-barretoi","VU"
"BROMELIACEAE","Orthophytum schulzianum","EN"
"BROMELIACEAE","Orthophytum zanonii","CR"
"BROMELIACEAE","Pitcairnia albiflos","EN"
"BROMELIACEAE","Pitcairnia bradei","CR"
"BROMELIACEAE","Pitcairnia burle-marxii","CR"
"BROMELIACEAE","Pitcairnia curvidens","NT"
"BROMELIACEAE","Pitcairnia decidua","EN"
"BROMELIACEAE","Pitcairnia encholirioides","EN"
"BROMELIACEAE","Pitcairnia glaziovii","EN"
"BROMELIACEAE","Pitcairnia limae","CR"
"BROMELIACEAE","Portea alatisepala","VU"
"BROMELIACEAE","Portea fosteriana","EN"
"BROMELIACEAE","Portea grandiflora","VU"
"BROMELIACEAE","Portea kermesina","EN"
"BROMELIACEAE","Portea nana","EN"
"BROMELIACEAE","Quesnelia augusto-coburgii","NT"
"BROMELIACEAE","Quesnelia humilis","LC"
"BROMELIACEAE","Quesnelia imbricata","DD"
"BROMELIACEAE","Quesnelia kautskyi","VU"
"BROMELIACEAE","Quesnelia seideliana","EN"
"BROMELIACEAE","Racinaea aerisincola","LC"
"BROMELIACEAE","Racinaea domingos-martinis","DD"
"BROMELIACEAE","Racinaea spiculosa","LC"
"BROMELIACEAE","Tillandsia aeranthos","LC"
"BROMELIACEAE","Tillandsia afonsoana","CR"
"BROMELIACEAE","Tillandsia araujei","EN"
"BROMELIACEAE","Tillandsia brachyphylla","EN"
"BROMELIACEAE","Tillandsia copynii","DD"
"BROMELIACEAE","Tillandsia crocata","EN"
"BROMELIACEAE","Tillandsia duratii","DD"
"BROMELIACEAE","Tillandsia duratii","DD"
"BROMELIACEAE","Tillandsia gardneri","LC"
"BROMELIACEAE","Tillandsia geminiflora","LC"
"BROMELIACEAE","Tillandsia grazielae","EN"
"BROMELIACEAE","Tillandsia heubergeri","VU"
"BROMELIACEAE","Tillandsia itaubensis","DD"
"BROMELIACEAE","Tillandsia jonesii","CR"
"BROMELIACEAE","Tillandsia kautskyi","VU"
"BROMELIACEAE","Tillandsia linearis","LC"
"BROMELIACEAE","Tillandsia lorentziana","LC"
"BROMELIACEAE","Tillandsia mallemontii","LC"
"BROMELIACEAE","Tillandsia montana","DD"
"BROMELIACEAE","Tillandsia neglecta","CR"
"BROMELIACEAE","Tillandsia reclinata","CR"
"BROMELIACEAE","Tillandsia recurvifolia","DD"
"BROMELIACEAE","Tillandsia sprengeliana","NT"
"BROMELIACEAE","Tillandsia streptocarpa","LC"
"BROMELIACEAE","Tillandsia sucrei","CR"
"BROMELIACEAE","Tillandsia tenuifolia","LC"
"BROMELIACEAE","Tillandsia toropiensis","DD"
"BROMELIACEAE","Tillandsia tricholepis","LC"
"BROMELIACEAE","Tillandsia usneoides","LC"
"BROMELIACEAE","Tillandsia winkleri","DD"
"BROMELIACEAE","Tillandsia xiphioides","EN"
"BROMELIACEAE","Vriesea altimontana","EN"
"BROMELIACEAE","Vriesea altomacaensis","CR"
"BROMELIACEAE","Vriesea amadoi","CR"
"BROMELIACEAE","Vriesea amethystina","CR"
"BROMELIACEAE","Vriesea appariciana","DD"
"BROMELIACEAE","Vriesea arachnoidea","EN"
"BROMELIACEAE","Vriesea atropurpurea","NT"
"BROMELIACEAE","Vriesea belloi","DD"
"BROMELIACEAE","Vriesea biguassuensis","EN"
"BROMELIACEAE","Vriesea bituminosa","LC"
"BROMELIACEAE","Vriesea bleherae","CR"
"BROMELIACEAE","Vriesea botafogensis","CR"
"BROMELIACEAE","Vriesea brassicoides","EN"
"BROMELIACEAE","Vriesea breviscapa","DD"
"BROMELIACEAE","Vriesea brusquensis","NT"
"BROMELIACEAE","Vriesea cacuminis","EN"
"BROMELIACEAE","Vriesea calimaniana","CR"
"BROMELIACEAE","Vriesea carinata","LC"
"BROMELIACEAE","Vriesea cearensis","EN"
"BROMELIACEAE","Vriesea clausseniana","DD"
"BROMELIACEAE","Vriesea colnagoi","DD"
"BROMELIACEAE","Vriesea corcovadensis","LC"
"BROMELIACEAE","Vriesea costae","CR"
"BROMELIACEAE","Vriesea debilis","DD"
"BROMELIACEAE","Vriesea delicatula","VU"
"BROMELIACEAE","Vriesea densiflora","EN"
"BROMELIACEAE","Vriesea diamantinensis","EN"
"BROMELIACEAE","Vriesea drepanocarpa","LC"
"BROMELIACEAE","Vriesea duvaliana","NT"
"BROMELIACEAE","Vriesea eltoniana","EN"
"BROMELIACEAE","Vriesea erythrodactylon","LC"
"BROMELIACEAE","Vriesea flammea","LC"
"BROMELIACEAE","Vriesea flava","NT"
"BROMELIACEAE","Vriesea fosteriana","DD"
"BROMELIACEAE","Vriesea friburgensis","LC"
"BROMELIACEAE","Vriesea funebris","EN"
"BROMELIACEAE","Vriesea gigantea","LC"
"BROMELIACEAE","Vriesea goniorachis","DD"
"BROMELIACEAE","Vriesea gracilior","VU"
"BROMELIACEAE","Vriesea harrylutheri","CR"
"BROMELIACEAE","Vriesea hieroglyphica","LC"
"BROMELIACEAE","Vriesea hoehneana","LC"
"BROMELIACEAE","Vriesea incurvata","LC"
"BROMELIACEAE","Vriesea itatiaiae","NT"
"BROMELIACEAE","Vriesea kautskyana","VU"
"BROMELIACEAE","Vriesea languida","DD"
"BROMELIACEAE","Vriesea leptantha","CR"
"BROMELIACEAE","Vriesea longistaminea","CR"
"BROMELIACEAE","Vriesea lubbersii","LC"
"BROMELIACEAE","Vriesea menescalii","EN"
"BROMELIACEAE","Vriesea minarum","EN"
"BROMELIACEAE","Vriesea monacorum","CR"
"BROMELIACEAE","Vriesea morrenii","DD"
"BROMELIACEAE","Vriesea muelleri","DD"
"BROMELIACEAE","Vriesea neoglutinosa","LC"
"BROMELIACEAE","Vriesea pabstii","DD"
"BROMELIACEAE","Vriesea pardalina","LC"
"BROMELIACEAE","Vriesea parviflora","DD"
"BROMELIACEAE","Vriesea pastuchoffiana","EN"
"BROMELIACEAE","Vriesea pauperrima","LC"
"BROMELIACEAE","Vriesea penduliflora","EN"
"BROMELIACEAE","Vriesea pereirae","DD"
"BROMELIACEAE","Vriesea philippocoburgii","LC"
"BROMELIACEAE","Vriesea pinottii","EN"
"BROMELIACEAE","Vriesea platynema","LC"
"BROMELIACEAE","Vriesea platzmannii","LC"
"BROMELIACEAE","Vriesea plurifolia","DD"
"BROMELIACEAE","Vriesea procera","LC"
"BROMELIACEAE","Vriesea procera","DD"
"BROMELIACEAE","Vriesea psittacina","LC"
"BROMELIACEAE","Vriesea racinae","EN"
"BROMELIACEAE","Vriesea recurvata","DD"
"BROMELIACEAE","Vriesea reitzii","NT"
"BROMELIACEAE","Vriesea repandostachys","DD"
"BROMELIACEAE","Vriesea rhodostachys","DD"
"BROMELIACEAE","Vriesea rodigasiana","LC"
"BROMELIACEAE","Vriesea rubyae","CR"
"BROMELIACEAE","Vriesea saundersii","DD"
"BROMELIACEAE","Vriesea saxicola","EN"
"BROMELIACEAE","Vriesea sazimae","VU"
"BROMELIACEAE","Vriesea scalaris","LC"
"BROMELIACEAE","Vriesea sceptrum","NT"
"BROMELIACEAE","Vriesea schunkii","DD"
"BROMELIACEAE","Vriesea schwackeana","DD"
"BROMELIACEAE","Vriesea seideliana","DD"
"BROMELIACEAE","Vriesea sparsiflora","NT"
"BROMELIACEAE","Vriesea sucrei","EN"
"BROMELIACEAE","Vriesea thyrsoidea","DD"
"BROMELIACEAE","Vriesea triangularis","DD"
"BROMELIACEAE","Vriesea triligulata","NT"
"BROMELIACEAE","Vriesea vidalii","DD"
"BROMELIACEAE","Vriesea warmingii","DD"
"BROMELIACEAE","Vriesea wawranea","EN"
"BROMELIACEAE","Vriesea weberi","CR"
"BROMELIACEAE","Wittrockia superba","EN"
