"family_name","species","category"
"CUNONIACEAE","Lamanonia brasiliensis","EN"
"CUNONIACEAE","Lamanonia cuneata","LC"
"CUNONIACEAE","Weinmannia discolor","LC"
"CUNONIACEAE","Weinmannia organensis","NT"
"CUNONIACEAE","Weinmannia paulliniifolia","NT"
