"family_name","species","category"
"ASTERACEAE","Eremanthus polycephalus","VU"
"ASTERACEAE","Eremanthus praetermissus","VU"
"ASTERACEAE","Eremanthus seidelii","VU"
"ASTERACEAE","Eupatorium lineatum","DD"
"ASTERACEAE","Fleischmannia remotifolia","LC"
"ASTERACEAE","Gardnerina angustata","DD"
"ASTERACEAE","Gochnatia argyrea","EN"
"ASTERACEAE","Gochnatia cordata","EN"
"ASTERACEAE","Gochnatia hatschbachii","VU"
"ASTERACEAE","Gochnatia mollisima","CR"
"ASTERACEAE","Gochnatia orbiculata","LC"
"ASTERACEAE","Gochnatia polymorpha","LC"
"ASTERACEAE","Gochnatia ramboi","VU"
"ASTERACEAE","Gochnatia rotundifolia","VU"
"ASTERACEAE","Gochnatia sordida","VU"
"ASTERACEAE","Grazielia schultzii","LC"
"ASTERACEAE","Gyptis vernoniopsis","EN"
"ASTERACEAE","Hatschbachiella polyclada","NT"
"ASTERACEAE","Hatschbachiella tweedieana","LC"
"ASTERACEAE","Heterocoma albida","CR"
"ASTERACEAE","Heterocondylus amphidyctius","LC"
"ASTERACEAE","Heterocondylus lysimachioides","VU"
"ASTERACEAE","Heterocondylus pumilus","LC"
"ASTERACEAE","Hoehnephytum almasense","EN"
"ASTERACEAE","Hoehnephytum trixoides","LC"
"ASTERACEAE","Holocheilus hieracioides","EN"
"ASTERACEAE","Holocheilus monocephalus","EN"
"ASTERACEAE","Holocheilus pinnatifidus","LC"
"ASTERACEAE","Hololepis pedunculata","LC"
"ASTERACEAE","Hysterionica pinnatiloba","EN"
"ASTERACEAE","Hysterionica pinnatisecta","CR"
"ASTERACEAE","Ianthopappus corymbosus","CR"
"ASTERACEAE","Ichthyothere connata","LC"
"ASTERACEAE","Ichthyothere elliptica","EN"
"ASTERACEAE","Ichthyothere integrifolia","LC"
"ASTERACEAE","Ichthyothere mattogrossensis","DD"
"ASTERACEAE","Ichthyothere petiolata","DD"
"ASTERACEAE","Idiothamnus pseudorgyalis","LC"
"ASTERACEAE","Inulopsis camporum","LC"
"ASTERACEAE","Inulopsis scaposa","LC"
"ASTERACEAE","Isostigma crithmifolium","DD"
"ASTERACEAE","Isostigma peucedanifolium","LC"
"ASTERACEAE","Isostigma speciosum","LC"
"ASTERACEAE","Koanophyllon adamantium","LC"
"ASTERACEAE","Lepidaploa adamantium","DD"
"ASTERACEAE","Lepidaploa almasensis","CR"
"ASTERACEAE","Lepidaploa aurea","LC"
"ASTERACEAE","Lepidaploa chamissonis","NT"
"ASTERACEAE","Lepidaploa cotoneaster","LC"
"ASTERACEAE","Lepidaploa gnaphalioides","EN"
"ASTERACEAE","Lepidaploa luetzelburgii","DD"
"ASTERACEAE","Lepidaploa pseudaurea","EN"
"ASTERACEAE","Lepidaploa spixiana","EN"
"ASTERACEAE","Leptostelma catharinensis","EN"
"ASTERACEAE","Lessingianthus adenophyllus","EN"
"ASTERACEAE","Lessingianthus arachniolepis","VU"
"ASTERACEAE","Lessingianthus argenteus","VU"
"ASTERACEAE","Lessingianthus asteriflorus","EN"
"ASTERACEAE","Lessingianthus caiapoensis","DD"
"ASTERACEAE","Lessingianthus constrictus","CR"
"ASTERACEAE","Lessingianthus eitenii","EN"
"ASTERACEAE","Lessingianthus elegans","NT"
"ASTERACEAE","Lessingianthus exiguus","VU"
"ASTERACEAE","Lessingianthus grandiflorus","NT"
"ASTERACEAE","Lessingianthus heringeri","EN"
"ASTERACEAE","Lessingianthus irwinii","VU"
