"family_name","species","category"
"DILLENIACEAE","Davilla glaziovii","CR"
"DILLENIACEAE","Davilla macrocarpa","VU"
"DILLENIACEAE","Davilla nitida","LC"
"DILLENIACEAE","Doliocarpus glomeratus","LC"
"DILLENIACEAE","Doliocarpus lancifolius","EN"
