"family_name","species","category"
"MELASTOMATACEAE","Microlicia cuspidifolia","CR"
"MELASTOMATACEAE","Microlicia doryphylla","NT"
"MELASTOMATACEAE","Microlicia elegans","DD"
"MELASTOMATACEAE","Microlicia fasciculata","LC"
"MELASTOMATACEAE","Microlicia flava","EN"
"MELASTOMATACEAE","Microlicia fulva","LC"
"MELASTOMATACEAE","Microlicia giuliettiana","NT"
"MELASTOMATACEAE","Microlicia glazioviana","EN"
"MELASTOMATACEAE","Microlicia humilis","VU"
"MELASTOMATACEAE","Microlicia juniperina","DD"
"MELASTOMATACEAE","Microlicia macedoi","EN"
"MELASTOMATACEAE","Microlicia melanostagma","DD"
"MELASTOMATACEAE","Microlicia microphylla","CR"
"MELASTOMATACEAE","Microlicia minima","NT"
"MELASTOMATACEAE","Microlicia monticola","NT"
"MELASTOMATACEAE","Microlicia mucugensis","EN"
"MELASTOMATACEAE","Microlicia myrtoidea","NT"
"MELASTOMATACEAE","Microlicia noblickii","EN"
"MELASTOMATACEAE","Microlicia obtusifolia","EN"
"MELASTOMATACEAE","Microlicia oligochaeta","EN"
"MELASTOMATACEAE","Microlicia ordinata","EN"
"MELASTOMATACEAE","Microlicia petasensis","VU"
"MELASTOMATACEAE","Microlicia pinheiroi","EN"
"MELASTOMATACEAE","Microlicia psammophila","EN"
"MELASTOMATACEAE","Microlicia scoparia","NT"
"MELASTOMATACEAE","Microlicia sincorensis","VU"
"MELASTOMATACEAE","Microlicia subaequalis","EN"
"MELASTOMATACEAE","Microlicia subalata","CR"
"MELASTOMATACEAE","Microlicia suborbicularifolia","EN"
"MELASTOMATACEAE","Microlicia tenuifolia","EN"
"MELASTOMATACEAE","Microlicia trichocalycina","CR"
"MELASTOMATACEAE","Microlicia vernicosa","EN"
"MELASTOMATACEAE","Mouriri megasperma","CR"
"MELASTOMATACEAE","Ossaea warmingiana","VU"
"MELASTOMATACEAE","Pleiochiton blepharodes","LC"
"MELASTOMATACEAE","Pterolepis glomerata","LC"
"MELASTOMATACEAE","Pterolepis perpusilla","LC"
"MELASTOMATACEAE","Pterolepis rotundifolia","EN"
"MELASTOMATACEAE","Rhynchanthera grandiflora","LC"
"MELASTOMATACEAE","Rhynchanthera latifolia","VU"
"MELASTOMATACEAE","Svitramia integerrima","EN"
"MELASTOMATACEAE","Svitramia minor","VU"
"MELASTOMATACEAE","Svitramia petiolata","DD"
"MELASTOMATACEAE","Svitramia wurdackiana","VU"
"MELASTOMATACEAE","Tibouchina aegopogon","LC"
"MELASTOMATACEAE","Tibouchina apparicioi","EN"
"MELASTOMATACEAE","Tibouchina asperior","LC"
"MELASTOMATACEAE","Tibouchina bergiana","EN"
"MELASTOMATACEAE","Tibouchina boudetii","VU"
"MELASTOMATACEAE","Tibouchina candolleana","LC"
"MELASTOMATACEAE","Tibouchina castellensis","CR"
"MELASTOMATACEAE","Tibouchina dubia","LC"
"MELASTOMATACEAE","Tibouchina dusenii","NT"
"MELASTOMATACEAE","Tibouchina eichleri","DD"
"MELASTOMATACEAE","Tibouchina frigidula","LC"
"MELASTOMATACEAE","Tibouchina gardneriana","LC"
"MELASTOMATACEAE","Tibouchina kleinii","NT"
"MELASTOMATACEAE","Tibouchina papyrus","NT"
"MELASTOMATACEAE","Tibouchina quartzophila","EN"
"MELASTOMATACEAE","Tibouchina riedeliana","EN"
"MELASTOMATACEAE","Tibouchina schenckii","NT"
"MELASTOMATACEAE","Tibouchina thereminiana","NT"
"MELASTOMATACEAE","Tibouchina trichopoda","LC"
"MELASTOMATACEAE","Tibouchina urvilleana","LC"
"MELASTOMATACEAE","Trembleya calycina","EN"
"MELASTOMATACEAE","Trembleya chamissoana","EN"
"MELASTOMATACEAE","Trembleya hatschbachii","EN"
"MELASTOMATACEAE","Trembleya phlogiformis","LC"
"MELASTOMATACEAE","Trembleya pityoides","CR"
"MELASTOMATACEAE","Trembleya rosmarinoides","EN"
